local_nano_time,quote_nano_time,datetime,last_price,highest,lowest,open,close,average,volume,amount,open_interest,ask_price1,ask_volume1,bid_price1,bid_volume1,ask_price2,ask_volume2,bid_price2,bid_volume2,ask_price3,ask_volume3,bid_price3,bid_volume3,ask_price4,ask_volume4,bid_price4,bid_volume4,ask_price5,ask_volume5,bid_price5,bid_volume5
1597988226226292992,1597988226000001024,2020-08-21 13:37:06.000001,9565.0,9715.0,9520.0,9660.0,nan,9595.0,13992,671266200.0,11655,9565.0,29,9560.0,38,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988226684359936,1597988227000000000,2020-08-21 13:37:07.000000,9565.0,9715.0,9520.0,9660.0,nan,9595.0,13992,671266200.0,11655,9565.0,30,9560.0,38,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988228687363072,1597988229000000000,2020-08-21 13:37:09.000000,9560.0,9715.0,9520.0,9660.0,nan,9595.0,13995,671410125.0,11658,9565.0,30,9560.0,35,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988229693384960,1597988230000000000,2020-08-21 13:37:10.000000,9560.0,9715.0,9520.0,9660.0,nan,9595.0,13996,671458100.0,11658,9565.0,30,9560.0,34,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988232199975936,1597988232000001024,2020-08-21 13:37:12.000001,9560.0,9715.0,9520.0,9660.0,nan,9595.0,13996,671458100.0,11658,9565.0,30,9560.0,33,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988232689917952,1597988233000000000,2020-08-21 13:37:13.000000,9560.0,9715.0,9520.0,9660.0,nan,9595.0,14020,672609500.0,11663,9565.0,32,9560.0,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988233189381120,1597988233000001024,2020-08-21 13:37:13.000001,9560.0,9715.0,9520.0,9660.0,nan,9595.0,14031,673137225.0,11669,9560.0,3,9555.0,33,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988233696259072,1597988234000000000,2020-08-21 13:37:14.000000,9560.0,9715.0,9520.0,9660.0,nan,9595.0,14031,673137225.0,11669,9560.0,4,9555.0,33,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988234696235008,1597988235000000000,2020-08-21 13:37:15.000000,9560.0,9715.0,9520.0,9660.0,nan,9595.0,14031,673137225.0,11669,9560.0,5,9555.0,33,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988235847298048,1597988236000000000,2020-08-21 13:37:16.000000,9560.0,9715.0,9520.0,9660.0,nan,9595.0,14031,673137225.0,11669,9560.0,6,9555.0,33,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988236211741952,1597988236000001024,2020-08-21 13:37:16.000001,9560.0,9715.0,9520.0,9660.0,nan,9595.0,14031,673137225.0,11669,9560.0,8,9555.0,33,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988238207409920,1597988238000001024,2020-08-21 13:37:18.000001,9560.0,9715.0,9520.0,9660.0,nan,9595.0,14031,673137225.0,11669,9560.0,10,9555.0,33,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988240199879936,1597988240000001024,2020-08-21 13:37:20.000001,9560.0,9715.0,9520.0,9660.0,nan,9595.0,14031,673137225.0,11669,9560.0,11,9555.0,33,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988240694409984,1597988241000000000,2020-08-21 13:37:21.000000,9560.0,9715.0,9520.0,9660.0,nan,9595.0,14036,673377100.0,11670,9560.0,6,9555.0,33,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988241191603968,1597988241000001024,2020-08-21 13:37:21.000001,9560.0,9715.0,9520.0,9660.0,nan,9595.0,14038,673473050.0,11670,9560.0,4,9555.0,33,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988243191823872,1597988243000001024,2020-08-21 13:37:23.000001,9560.0,9715.0,9520.0,9660.0,nan,9595.0,14038,673473050.0,11670,9560.0,5,9555.0,33,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
